Incident ID,Incident Year,Incident Month,Incident Day,State,City Or County,Address,# Killed,# Injured,Operations
764020,2017,1,30,Minnesota,Minneapolis (Crystal),5410 Lakeland Ave N,0,4,N/A
765559,2017,1,31,Tennessee,Memphis,1576 S White Station Rd,0,4,N/A
765153,2017,1,31,District of Columbia,Washington,2900 block of Martin Luther King Jr Ave,0,4,N/A
768243,2017,2,6,Mississippi,Yazoo City,11th Street,4,0,N/A
769511,2017,2,7,South Carolina,Columbia,5500 block of Fairfield Road,0,4,N/A
769859,2017,2,7,Arkansas,Little Rock,25 Par Drive,1,4,N/A
769889,2017,2,8,Ohio,Cleveland,16379 Euclid Ave,1,4,N/A
771826,2017,2,9,Mississippi,Jackson,3150 Robinson Road,4,0,N/A
772067,2017,2,10,Louisiana,New Orleans,2nd St and Dryades St,1,5,N/A
772753,2017,2,11,Illinois,Chicago,100 block of N Mayfield,1,3,N/A
772989,2017,2,11,Tennessee,Savannah,Clifton Road and Midway Drive,0,4,N/A
773002,2017,2,12,Missouri,Caruthersville,908 Truman Blvd,1,6,N/A
773162,2017,2,12,New York,Newburgh,253 South William Street,1,3,N/A
773908,2017,2,12,Florida,Greenville,Church Ave and Obadiah St,0,5,N/A
775903,2017,2,15,California,Salinas,30 Soledad Street,0,4,N/A
775531,2017,2,15,Illinois,Chicago,3949 South Albany Avenue,3,2,N/A
777876,2017,2,18,Pennsylvania,Philadelphia,1 block of N Conestoga,0,4,N/A
777410,2017,2,18,Indiana,South Bend,1000 block of Yukon St,1,3,N/A
778182,2017,2,19,Virginia,Norfolk,Church Street and East Virginia Beach Blvd,1,3,N/A
778941,2017,2,20,Ohio,Cleveland,1082 East 105th Street,0,5,N/A
780036,2017,2,21,Ohio,Cleveland,16700 Lorain Ave,0,4,N/A
779582,2017,2,21,Mississippi,Toomsuba,Butts Road,4,0,N/A
780792,2017,2,22,New York,Rochester,191 Genesee St,0,4,N/A
783102,2017,2,25,Ohio,Warren,1564 Niles Cortland Rd SE,2,3,N/A
783090,2017,2,25,Florida,Jacksonville,3604 Moncrief Rd,1,4,N/A
783623,2017,2,26,Indiana,Gary,1700 Grant St,1,4,N/A
783963,2017,2,27,Virginia,Newport News,11810 Fountain Way,0,4,N/A
785262,2017,2,28,Ohio,Cincinnati,1700 of Casey Dr,0,6,N/A
786876,2017,3,3,Pennsylvania,Philadelphia,7165 Germantown Ave,0,4,N/A
787435,2017,3,3,California,Riverside,8300 block of Trey Ave,0,5,N/A
787875,2017,3,4,Kansas,Topeka,SE Bellview Ave and SE 23rd St,1,4,N/A
787801,2017,3,4,California,Sacramento,2500 block of 33rd St,0,4,N/A
789424,2017,3,5,Georgia,Columbus,600 block of 32nd Street,0,4,N/A
789798,2017,3,7,Illinois,Chicago,W 76th St and S May St,0,4,N/A
791298,2017,3,10,Illinois,Chicago,123 E 51st St,2,2,N/A
791274,2017,3,10,Louisiana,New Orleans (Gentilly),4200 block of Touro St,3,1,N/A
794468,2017,3,15,Louisiana,Metairie,2508 Pasadena Ave,3,1,N/A
797125,2017,3,18,Michigan,Detroit,16000 block of Rutherford,3,2,N/A
797553,2017,3,19,Kentucky,Louisville,1512 Portland Avenue,1,5,N/A
800363,2017,3,22,Wisconsin,Rothschild,1133 E Grand Ave,5,0,N/A
802425,2017,3,24,California,Fresno,300 block of South Villa Avenue,1,4,N/A
802240,2017,3,24,Missouri,Saint Louis,5100 block of Palm St,1,6,N/A
802926,2017,3,25,Tennessee,Knoxville,Minnesota Ave,1,4,N/A
803460,2017,3,25,Michigan,Detroit,8443 Grand River Ave,1,3,N/A
802837,2017,3,25,Ohio,Cleveland,E 79th St and Woodland Ave,2,2,N/A
803689,2017,3,26,Ohio,Cleveland,E 75th St,2,2,N/A
803822,2017,3,26,Texas,Houston,5619 Aldine Bender Rd,2,4,N/A
803054,2017,3,26,Ohio,Cincinnati,4601 Kellogg Ave,2,15,N/A
804115,2017,3,27,Florida,Sanford,209 Hays Dr,2,4,N/A
807618,2017,3,30,Illinois,Chicago,2704 E 75th St,4,0,N/A
809815,2017,4,1,California,Pittsburg,100 block of Madoline Street,0,5,N/A
809048,2017,4,1,Florida,Tampa,219 S Howard Ave,1,4,N/A
809499,2017,4,1,Oklahoma,Oklahoma City,1200 block of N Woodward Avenue,2,3,N/A
809978,2017,4,2,Illinois,Chicago,3500 block of W Van Buren St,2,4,N/A
809683,2017,4,2,Iowa,Des Moines,2500 Martin Luther King Jr. Parkway,0,5,N/A
810756,2017,4,3,Pennsylvania,Philadelphia,1100 block of W Stiles St,3,1,N/A
811089,2017,4,3,Texas,Lubbock,5401 Ave Q,0,7,N/A
813028,2017,4,6,Louisiana,Lake Charles,2000 block of Tulip St,1,3,N/A
813877,2017,4,7,North Carolina,Hickory,1423 29th Ave Dr NE,3,1,N/A
813821,2017,4,7,Texas,Houston,3829 Mount Pleasant St,5,0,N/A
813943,2017,4,7,Minnesota,Saint Paul,1600 block of English St,4,1,N/A
814094,2017,4,7,Illinois,Chicago,5600 block of W Lake St,1,5,N/A
815227,2017,4,9,Texas,San Antonio,4000 block of Moss Spring Dr,1,3,N/A
815246,2017,4,9,Indiana,Fort Wayne,9439 Lima Rd,1,3,N/A
818932,2017,4,13,Georgia,Atlanta,30 Anderson Ave SW,1,3,N/A
821640,2017,4,15,Illinois,Rock Falls,311 W  2nd St,0,4,N/A
821055,2017,4,15,Pennsylvania,Philadelphia,5900 block of Hammond St,0,4,N/A
820565,2017,4,15,Indiana,Indianapolis,300 block of S Meridian St,0,4,N/A
821400,2017,4,15,Alabama,Birmingham,1480 Center Point Pkwy,0,6,N/A
821651,2017,4,15,Illinois,Harvey,14600 block of Myrtle Avenue,0,4,N/A
822750,2017,4,15,California,Banning,900 block of N Allen St,0,4,N/A
821667,2017,4,16,California,Vallejo,110 Calhoun Street,0,4,N/A
821723,2017,4,16,North Carolina,Elizabeth City,611 S Martin St,0,4,N/A
821371,2017,4,16,Ohio,Columbus,1710 Cleveland Av,0,9,N/A
825111,2017,4,20,Kentucky,Louisville,700 block of East Jacob Street,0,4,N/A
825694,2017,4,21,Florida,Palm Bay,2500 block of Vernon Dr,2,2,N/A
829073,2017,4,26,Florida,Miami,SW 264th St and 139th Ave,0,4,N/A
830984,2017,4,27,New Jersey,Newark,1100 block of S Orange Ave,1,3,N/A
831201,2017,4,28,Pennsylvania,Chester,5 E 21st St,0,4,N/A
835459,2017,4,29,California,Los Angeles (Boyle Heights),Murchison St and Lancaster Ave,1,3,N/A
832290,2017,4,29,California,Sacramento,3800 block of 26th Avenue,0,5,N/A
831800,2017,4,29,California,Whittier,10000 block of Carmentia Rd,1,5,N/A
831667,2017,4,29,Maryland,Germantown,12839 Kitchen House Way,1,3,N/A
834788,2017,4,29,California,Compton,2000 Block of N Nestor Ave,0,4,N/A
832063,2017,4,29,Virginia,Virginia Beach,200 block of 18th St,0,4,N/A
832679,2017,4,30,California,San Diego,9080 Judicial Dr,2,6,N/A
832528,2017,4,30,Kansas,Topeka,4104 SW 28th,4,1,N/A
833128,2017,4,30,Florida,Jacksonville,1200 Ken Knight Dr N,0,5,N/A
832309,2017,4,30,South Carolina,Loris,268 N Sea Green Rd,1,5,N/A
833152,2017,5,1,Texas,Dallas,3200 block of Reynolds Ave,2,3,N/A
834832,2017,5,2,Florida,Jacksonville,1566 West 24th Street,1,3,N/A
835961,2017,5,4,Michigan,Flint,600 block of Copeman Boulevard,1,3,N/A
838272,2017,5,7,Illinois,Chicago,2600 block of 46th Pl,2,8,N/A
839846,2017,5,9,Kansas,Kansas City,1900 block of S. Boeke,3,1,N/A
840339,2017,5,10,New Jersey,Trenton,300 block of Centre St,1,3,N/A
843078,2017,5,14,Arkansas,Jonesboro,311 S Main St,1,6,N/A
843045,2017,5,14,Illinois,Dolton,14112 Chicago Road,0,5,N/A
843172,2017,5,14,Florida,Avon Park,Hal McRae Blvd and Delaney Ave,0,5,N/A
843590,2017,5,14,Texas,Fort Worth,8600 block of Calmont Ave,0,4,N/A
845364,2017,5,16,South Carolina,Ruffin,21785 Lowcountry Hwy,3,1,N/A
848292,2017,5,20,Pennsylvania,Philadelphia,2100 block of W Huntingdon St,0,10,N/A
848680,2017,5,21,Iowa,Des Moines,4300 Beaver Dr,1,3,N/A
849215,2017,5,21,Arizona,Mesa,441 N Val Vista Dr,0,4,N/A
852676,2017,5,26,Florida,Miami,2730 NW 167th St,0,4,N/A
853032,2017,5,27,New York,New York (Manhattan),318 W 14th St,0,4,N/A
853119,2017,5,27,District of Columbia,Washington,100 block of Q St NW,1,7,N/A
853756,2017,5,27,Mississippi,Bogue Chitto,2871 Lee Dr,8,1,N/A
853901,2017,5,28,Alabama,Phenix City,100 block of 6th Street South,0,12,N/A
853796,2017,5,28,New Jersey,Paterson,86 Main Street,1,5,N/A
853920,2017,5,28,Mississippi,Moss Point,6103 Hwy. 63,0,5,N/A
855113,2017,5,29,Kentucky,Louisville,231 Witherspoon St,1,3,N/A
855764,2017,5,30,Ohio,Middletown,1200 Elliott Dr,1,3,N/A
857443,2017,6,1,Missouri,Saint Louis,Beacon Ave and Lillian Ave,3,1,N/A
858877,2017,6,2,California,Los Angeles,89th St and Broadway,1,3,N/A
858378,2017,6,2,Texas,Laredo,5301 McPherson Rd,2,3,N/A
858810,2017,6,3,Missouri,Saint Louis,1600 Block of Union Blvd,2,2,N/A
858719,2017,6,3,Louisiana,New Orleans,3717 Tulane Ave,3,2,N/A
859875,2017,6,5,Florida,Orlando,2427 Forsyth Rd,6,0,N/A
861307,2017,6,6,Utah,Sandy,2232 Alta Canyon Drive,3,2,N/A
863075,2017,6,8,Louisiana,New Orleans,3650 Franklin Ave,0,6,N/A
864370,2017,6,9,Texas,Fort Worth,East Davis Avenue and New York Avenue,2,5,N/A
865186,2017,6,10,Tennessee,Memphis,571 East Street,0,4,N/A
864743,2017,6,11,Illinois,Chicago,3300 block of W Douglas Blvd,0,9,N/A
864852,2017,6,11,Tennessee,Chattanooga,4272 Bonny Oaks Drive,0,4,N/A
865371,2017,6,11,Texas,Houston,505 Cypress Station Dr,0,4,N/A
866412,2017,6,13,Maryland,Baltimore,3300 block of Ayrdale Avenue,0,4,N/A
866448,2017,6,13,Maryland,Baltimore,1200 block of Bonaparte Avenue,2,2,N/A
869474,2017,6,13,Missouri,Saint Louis (University City),Ferguson Ave and Plymouth Ave,0,4,N/A
866739,2017,6,14,Virginia,Alexandria,420 E Monroe Ave,1,5,N/A
868147,2017,6,14,Ohio,Canton,14th St NE and Gibbs Ave NE,0,4,N/A
866933,2017,6,14,California,San Francisco,720 San Bruno,4,2,N/A
868042,2017,6,15,Virginia,Richmond,4053 Old Brook Road,1,3,N/A
868363,2017,6,15,New Mexico,La Madera,491 NM-111,5,0,N/A
869838,2017,6,17,Illinois,Chicago,1 block of N Latrobe,0,4,N/A
869357,2017,6,17,Ohio,Columbus,6252 Busch Blvd,1,4,N/A
870095,2017,6,18,Missouri,Saint Louis,1900 block of N 14th St,3,2,N/A
870222,2017,6,18,District of Columbia,Washington,3100 block of Buena Vista Terrace SE,0,4,N/A
869877,2017,6,18,Illinois,Chicago,3300 block of W Crystal St,0,4,N/A
869968,2017,6,18,South Carolina,Myrtle Beach,311 N Ocean Blvd,0,7,N/A
873847,2017,6,22,Georgia,Atlanta,1100 block of Osborne Street,1,6,N/A
874613,2017,6,24,Florida,Fort Lauderdale,2335 NW 16th Ct,1,4,N/A
875322,2017,6,24,New York,New York (Manhattan),114th St and Manhattan Ave,0,5,N/A
876076,2017,6,24,New Jersey,Willingboro,Pastoral Lane,0,4,N/A
876010,2017,6,25,District of Columbia,Washington,5900 block of Southern Ave SE,0,4,N/A
875886,2017,6,25,Missouri,Saint Louis,5000 block of Thekla Ave,1,3,N/A
877295,2017,6,27,Illinois,Chicago,200 block of S Lotus,0,5,N/A
879412,2017,6,30,New York,Bronx,1650 Grand Concourse,2,6,N/A
879953,2017,7,1,Arkansas,Little Rock,220 W 6th St,0,25,N/A
883656,2017,7,1,Illinois,Momence,2727 S 13000 Rd E,0,4,N/A
880808,2017,7,1,New Jersey,Newark,Lincoln Park and Pennsylvania Avenue,2,2,N/A
880813,2017,7,1,California,Oakland,3200 Humboldt Ave,0,4,N/A
881700,2017,7,2,New Jersey,Jersey City,Wilkinson Avenue,0,4,N/A
880738,2017,7,2,South Carolina,Greenwood,SC 72 Bypass,0,4,N/A
882422,2017,7,3,Alabama,Prattville,112 US 82,3,1,N/A
881921,2017,7,3,Michigan,Pontiac,50 block of Thorpe St,1,3,N/A
882665,2017,7,4,Florida,Orlando (Pine Castle),501 W Lancaster Rd,0,4,N/A
882321,2017,7,4,Virginia,Hampton,500 block of Patterson Ave,1,4,N/A
883489,2017,7,4,North Carolina,Raleigh,105 E South St,1,3,N/A
883052,2017,7,5,Georgia,Savannah,Jefferson Street and West St. Julian Street,0,4,N/A
883282,2017,7,5,Illinois,Chicago (Roseland),11000 block of S Eberhart,2,2,N/A
883058,2017,7,5,Maine,Madison,300 block of Russell Rd,4,1,N/A
884764,2017,7,6,Mississippi,Meridian,Eighth Ave,0,4,N/A
886002,2017,7,8,Illinois,Alton,700 block of Oakwood Ave,0,4,N/A
886220,2017,7,8,Ohio,Cincinnati,9917 Capstan Dr,1,8,N/A
886564,2017,7,9,Virginia,Lawrenceville,500 block of Sturgeon Rd,0,7,N/A
891291,2017,7,15,Pennsylvania,Philadelphia,21st and Fitzwater,1,3,N/A
891092,2017,7,15,Illinois,Chicago,12200 block of S Throop St,0,4,N/A
893726,2017,7,18,Wisconsin,Milwaukee,3000 block of N 39th St,0,4,N/A
893712,2017,7,18,New Jersey,Trenton,Hewitt St and Division St,1,3,N/A
893752,2017,7,18,Arizona,El Mirage,NW Grand Ave and W Thunderbird Rd,0,4,N/A
893690,2017,7,19,Virginia,Richmond,2300 block of Bethel St,0,5,N/A
894504,2017,7,19,California,Los Angeles,Imperial Hwy and Broadway,1,3,N/A
896149,2017,7,22,Ohio,Cincinnati,130 E Clifton Ave,0,5,N/A
896444,2017,7,23,Illinois,Chicago,1500 block of East 82nd St,1,3,N/A
896889,2017,7,23,Louisiana,Baton Rouge,10360 Ave H,0,4,N/A
898448,2017,7,25,Florida,Jacksonville,1040 Golfair Boulevard,1,3,N/A
898631,2017,7,26,North Carolina,High Point,2111 E. Green Drive,1,6,N/A
900387,2017,7,27,Illinois,Chicago,2000 block of E 71st St,1,4,N/A
900963,2017,7,28,Delaware,Wilmington,400 block of N Washington St,0,4,N/A
901083,2017,7,29,New York,Buffalo,200 block of Carl St,1,4,N/A
901000,2017,7,29,North Carolina,Salisbury,115 W Fisher St,2,3,N/A
902187,2017,7,30,Texas,El Paso,1810 George Dieter Dr,1,3,N/A
901549,2017,7,30,Virginia,Norfolk,1500 block of Azalea Garden Rd,1,5,N/A
903090,2017,7,31,Illinois,Decatur,Jasper St and Main St,0,4,N/A
903853,2017,8,1,Illinois,Chicago,800 block of N Monticello Ave,0,4,N/A
904106,2017,8,1,Washington,Toppenish,8000 Block of Lateral C Rd,0,6,N/A
904026,2017,8,1,California,Fresno,Mariposa St and A St,0,7,N/A
904329,2017,8,2,Maryland,Baltimore,900 block of N Broadway,0,4,N/A
906126,2017,8,3,District of Columbia,Washington,3426 18th St NE,1,3,N/A
906509,2017,8,4,Montana,Lodge Grass,200 block of North Helen Street,3,2,N/A
907247,2017,8,5,New Jersey,Lakewood,900 block of Brook Road,0,4,N/A
907611,2017,8,5,South Carolina,Allendale,300 block of Ellis St,1,3,N/A
906568,2017,8,5,Florida,Tallahassee,1939 W Tennessee St,1,3,N/A
907555,2017,8,6,New York,Bronx,Wickham Ave,0,6,N/A
907546,2017,8,6,New York,Bronx,Unionport Rd,0,4,N/A
907857,2017,8,6,California,Oakland,1000 block of 106th Avenue,0,7,N/A
909423,2017,8,8,Illinois,Chicago,1 block of East 37th St,1,6,N/A
912093,2017,8,12,Missouri,Saint Louis,12310 Bellefontaine Rd,1,3,N/A
912805,2017,8,13,Pennsylvania,Philadelphia,39th St and Melon St,0,5,N/A
912322,2017,8,13,California,Sacramento,4000 Block of Martin Luther King Jr Blvd,0,4,N/A
912375,2017,8,13,Virginia,Suffolk,8700 block of Quay Rd,0,4,N/A
913924,2017,8,14,California,North Hollywood,Morrison St and Klump Ave,2,2,N/A
914819,2017,8,16,New York,Wyandanch,Merritt Ave and 15th St,0,4,N/A
916551,2017,8,19,Ohio,Cleveland,11143 Superior Ave,1,4,N/A
916808,2017,8,20,New York,Brooklyn,100th St and Ave M,0,4,N/A
916848,2017,8,20,Illinois,Chicago,11901 S Loomis St,2,5,N/A
917793,2017,8,21,New Jersey,Newark,Fabyan Place,0,4,N/A
917820,2017,8,21,North Carolina,Whitakers,980 Fishing Creek Rd,4,0,N/A
918061,2017,8,21,New Jersey,Newark,700 block of S 19th St,1,3,N/A
917713,2017,8,21,Maryland,Baltimore,Cottage Avenue and Park Heights Avenue,1,3,N/A
917838,2017,8,21,Tennessee,Memphis,262 Decatur St,0,4,N/A
918204,2017,8,22,Illinois,Chicago,300 block of N Central Ave,0,4,N/A
920513,2017,8,24,Missouri,Saint Louis,10400 block of Balmoral Dr,4,0,N/A
921289,2017,8,25,Florida,Gainesville,1600 NE 8th Ave,0,4,N/A
921733,2017,8,27,California,Sacramento,7760 24th St,1,4,N/A
921653,2017,8,27,Indiana,Evansville,1127 Chestnut St,1,3,N/A
922184,2017,8,28,New Mexico,Clovis,701 N Main St,2,4,N/A
925809,2017,9,2,Kentucky,Louisville,8008 Watterson Trl,0,4,N/A
925436,2017,9,2,Illinois,Chicago,8300 block of S Hermitage,1,3,N/A
926766,2017,9,3,California,Inglewood,10100 block of S Firmona Ave,2,3,N/A
927277,2017,9,4,Illinois,Bellwood,1000 block of Bellwood Ave,0,4,N/A
928380,2017,9,6,Illinois,Chicago,2700 block of Madison,0,4,N/A
931139,2017,9,9,Alabama,Selma,Kings Bend Road,0,4,N/A
930569,2017,9,10,Texas,Plano,1712 West Spring Creek Parkway,9,1,N/A
930266,2017,9,10,Louisiana,New Orleans,2101 N Claiborne Ave,1,3,N/A
932526,2017,9,13,Tennessee,Memphis,1000 block of Morehead St,1,5,N/A
932181,2017,9,13,Washington,Rockford,14626 S Jackson Rd,1,3,N/A
932906,2017,9,13,Pennsylvania,York,400 block of S Duke St,0,4,N/A
932619,2017,9,13,Pennsylvania,Philadelphia,3100 block of N 2nd St,0,4,N/A
934036,2017,9,16,South Carolina,Columbia,920 Lady Street,0,8,N/A
936028,2017,9,17,Michigan,Detroit,5000 block of Stanton Street,1,3,N/A
935928,2017,9,17,Virginia,Petersburg,300 Mistletoe St,1,4,N/A
939482,2017,9,20,Indiana,Gary,4300 block of 23rd Ct,0,5,N/A
939834,2017,9,23,California,Bakersfield,818 Real Rd,1,4,N/A
940068,2017,9,23,Illinois,Danville,Seminary St and Jackson St,0,5,N/A
940142,2017,9,23,Connecticut,Hartford,1164 Albany Ave,2,2,N/A
941144,2017,9,24,Maryland,Baltimore,500 block of E. Patapsco Avenue,0,4,N/A
940554,2017,9,24,Tennessee,Antioch,3890 Pin Hook Rd,1,8,N/A
940644,2017,9,24,New York,Syracuse,1226 E Fayette St,0,4,N/A
941257,2017,9,24,New Jersey,Mays Landing,6000 block of Hoover Dr,1,3,N/A
942628,2017,9,26,Pennsylvania,Philadelphia,100 block of Pastorius St,1,3,N/A
942522,2017,9,26,Tennessee,Memphis,2531 Chelsea Ave,0,4,N/A
942830,2017,9,26,Maryland,Baltimore,3200 block of Lyndale Ave,2,2,N/A
944448,2017,9,28,Louisiana,New Orleans,2001 N Rocheblave St,1,3,N/A
946138,2017,9,30,Tennessee,Memphis,800 block of Kerr Avenue,1,3,N/A
945990,2017,10,1,Kansas,Lawrence,1000 block of Massachusetts St,3,2,N/A
946496,2017,10,1,Nevada,Las Vegas,3950 Las Vegas Blvd S,59,441,N/A
952220,2017,10,3,Florida,Miami,2051 NW 65th St,0,4,N/A
952720,2017,10,5,Arizona,Casa Grande,400 block of W 13th Street,4,0,N/A
953156,2017,10,6,Illinois,Chicago,8000 block of S Marshfield,0,5,N/A
954428,2017,10,7,Arizona,Phoenix,87th Ave and Thomas Rd,0,4,N/A
955268,2017,10,9,Texas,Houston,3352 Old Spanish Trail,0,5,N/A
956942,2017,10,10,California,San Francisco,25th St and Treat Ave,0,4,N/A
957562,2017,10,11,Ohio,Pedro,15497 SR 93,4,0,N/A
957980,2017,10,12,California,Aliso Viejo,6 Asbury Ct,2,2,N/A
960036,2017,10,15,Texas,Houston,6233 Gulfton St,2,2,N/A
959126,2017,10,15,Arizona,Phoenix,107th Ave and Camelback Rd,1,3,N/A
962623,2017,10,16,Mississippi,Meridian,5th Street,1,3,N/A
962155,2017,10,17,New York,Brooklyn,181 Martense St,0,4,N/A
962359,2017,10,18,Maryland,Edgewood,2111 Emmorton Park Rd,3,3,N/A
965066,2017,10,21,Florida,Tampa,400 block of E Nordica St,0,4,N/A
965077,2017,10,21,Florida,Jacksonville,164 E Eubanks St,0,4,N/A
965756,2017,10,21,Tennessee,Nashville,1277 12th Ave S,0,4,N/A
965251,2017,10,21,Pennsylvania,Chester,1200 block of W Carlas Ln,0,4,N/A
966153,2017,10,22,Connecticut,Hartford,Wethersfield Avenue and Elliott Street,0,4,N/A
966178,2017,10,22,Alabama,Lanett,1606 19th St Sw,2,7,N/A
966895,2017,10,23,California,Clearlake Oaks,13000 block of Anchor Village,2,3,N/A
974051,2017,10,27,Kentucky,Louisville,1716 Prentice St,0,6,N/A
974411,2017,10,27,California,San Francisco,1100 block of Fillmore,0,4,N/A
975817,2017,10,28,Ohio,Toledo,1327 N Huron St,0,4,N/A
974704,2017,10,28,Virginia,Petersburg,N Sycamore St and Franklin,1,3,N/A
975600,2017,10,29,Texas,Austin,5500 block of Ave F,1,3,N/A
979651,2017,11,3,Minnesota,Minneapolis,10th Ave S and E 24th St,0,4,N/A
980258,2017,11,3,California,Gardena,E 163rd St and S Main St,0,4,N/A
980004,2017,11,3,New York,Buffalo,147 Roosevelt Ave,0,4,N/A
980401,2017,11,3,Louisiana,Lacombe,27600 block of Mirmar Street,1,4,N/A
980269,2017,11,4,Texas,Austin,N Lamar Blvd and Masterson Pass,0,4,N/A
980192,2017,11,4,Ohio,Youngstown,2810 Market St,0,4,N/A
980060,2017,11,4,California,Santa Monica,1515 Ocean Avenue,1,3,N/A
980577,2017,11,5,Texas,Sutherland Springs,216 4th St,27,20,N/A
984455,2017,11,9,Pennsylvania,Philadelphia,1800 block of Ringgold,0,4,N/A
984822,2017,11,10,Ohio,Dayton (Trotwood),193 Olive Rd,0,4,N/A
985582,2017,11,11,Texas,Dallas,2532 Martin Luther King Jr Blvd,1,3,N/A
985832,2017,11,11,North Carolina,Fayetteville,2835 Bragg Blvd,1,5,N/A
986092,2017,11,11,Louisiana,New Orleans,Forstall St and Burgundy St,1,5,N/A
986236,2017,11,12,Indiana,Gary,4601 Melton Rd,0,7,N/A
987134,2017,11,12,California,Fresno,S Calvin Ave,0,5,N/A
986816,2017,11,12,Georgia,Atlanta,50 Lower Alabama St,2,2,N/A
988824,2017,11,14,California,Richmond,900 Block of View Dr,2,2,N/A
987611,2017,11,14,California,Corning,17357 Stagecoach Rd,6,12,N/A
989838,2017,11,16,Georgia,Columbus,1400 block of 15th Street,0,7,N/A
990974,2017,11,17,Louisiana,New Iberia,900 Block of Mississippi St,0,4,N/A
991017,2017,11,18,Minnesota,Minneapolis,3600 block of N Emerson Ave,0,4,N/A
994323,2017,11,24,Mississippi,Brookhaven,119 Martin Street,1,6,N/A
995015,2017,11,24,Ohio,Cleveland,11618 Buckeye Rd,1,5,N/A
998843,2017,11,30,Michigan,Detroit,11000 block of Gunston,1,4,N/A
999969,2017,12,2,Michigan,Detroit,5200 Woodward Avenue,0,4,N/A
1000479,2017,12,3,Tennessee,Memphis,656 Marshall Ave,1,3,N/A
1001566,2017,12,4,Pennsylvania,Pittsburgh,7200 block of Everton St,2,2,N/A
1002514,2017,12,6,Illinois,Chicago,4620 N Broadway,0,4,N/A
1004454,2017,12,9,Massachusetts,Boston,Proctor St,0,4,N/A
1006150,2017,12,12,Kentucky,Louisville,17th and Gallagher Streets,0,4,N/A
1006446,2017,12,12,Texas,Garland,1301 Rivercrest Ln,0,4,N/A
1007054,2017,12,13,Ohio,Columbus,200 block of E Barthman Ave,1,3,N/A
1008310,2017,12,15,California,Pacoima,13041 Jouett Street,0,5,N/A
1009629,2017,12,16,Mississippi,Mc Cool (Mccool),Ferguson Rd,0,4,N/A
1011953,2017,12,21,Pennsylvania,Philadelphia,6600 block of Dorel St,1,3,N/A
1012704,2017,12,21,Louisiana,Lafayette,1500 block of N University Avenue,0,4,N/A
1014971,2017,12,23,Louisiana,Eunice,100 block of City Avenue,1,3,N/A
1013377,2017,12,23,Alabama,Birmingham,3rd Ave N and 9th St N,0,4,N/A
1013983,2017,12,24,Mississippi,Vicksburg,1111 Mulberry Street,0,5,N/A
1014052,2017,12,24,Alabama,Troy,100 block of Chapman St,1,4,N/A
1015336,2017,12,26,Florida,Miami,NW 18th Ave and 86th Ter,0,5,N/A
1015666,2017,12,27,Nevada,Las Vegas,3750 E Bonanza Rd,2,2,N/A
1017372,2017,12,31,Colorado,Littleton (Highlands Ranch),3404 E County Line Rd,2,6,N/A
1017422,2017,12,31,Illinois,Chicago,2335 Howard St,0,4,N/A
1018118,2017,12,31,New Jersey,Long Branch,635 Wall St,4,0,N/A
1018295,2018,1,1,Alabama,Huntsville,2025 Sparkman Dr NW,1,3,N/A
1020574,2018,1,4,Arkansas,Brinkley,615 W 6th St,1,3,N/A
1021788,2018,1,5,Mississippi,Hattiesburg,6168 US 49,0,6,N/A
1022067,2018,1,7,Alabama,Union Springs,US-29,1,5,N/A
1022055,2018,1,7,Florida,Plantation,5225 W Broward Blvd,0,4,N/A
1025272,2018,1,11,Missouri,Saint Robert (St Robert),St Robert Outer Road and Houston Road,2,2,N/A
1025673,2018,1,12,Tennessee,Nashville,2614 Jenkins Ct,3,2,N/A
1026804,2018,1,14,Alabama,Eutaw,809 Mesopotamia St,1,4,N/A
1027013,2018,1,14,Alabama,Madison,101 Westchester Dr,0,4,N/A
1042072,2018,1,15,Florida,Alachua,14223 NW 156th Pl,0,5,N/A
1029095,2018,1,17,District of Columbia,Washington,2000 block of 16th St SE,1,3,N/A
1032393,2018,1,21,Florida,Orlando,3101 Willow Bend Blvd,0,4,N/A
1031851,2018,1,21,Illinois,Chicago,3200 W Division St,0,4,N/A
1033262,2018,1,23,Kentucky,Benton,416 High School Rd,2,14,N/A
1034205,2018,1,23,Pennsylvania,Philadelphia,N 24th St and Ridge Ave,0,4,N/A
1035803,2018,1,25,District of Columbia,Washington,1600 block of Kenilworth Ave NE,0,4,N/A
1037438,2018,1,27,Kentucky,Bowling Green,645 Pearl Street,0,4,N/A
1037541,2018,1,27,California,Los Angeles,243 East 119th St,0,5,N/A
1037529,2018,1,28,Pennsylvania,Melcroft,1301 Indian Creek Valley Rd,5,0,N/A
1037515,2018,1,28,Indiana,Indianapolis,1313 N Sherman Dr,2,3,N/A
1038429,2018,1,28,Pennsylvania,Reading,123 S 3rd St,4,0,N/A
1040815,2018,1,31,Missouri,Saint Louis,Goodfellow Blvd and Dr Martin Luther King Dr,0,4,N/A
1042280,2018,2,3,Ohio,Cleveland (Garfield Heights),11321 Broadway Ave,1,5,N/A
1043447,2018,2,5,Colorado,Colorado Springs,4225 Galley Rd,2,4,N/A
1044234,2018,2,7,Florida,Lake Worth (Lantana),I-95 and Lantana Ave,3,3,N/A
1046961,2018,2,10,Kentucky,Paintsville,413 Mill St,5,0,N/A
1047761,2018,2,11,Michigan,Detroit,19432 Lamont St,4,3,N/A
